SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3
100132,0,Cash loans,F,Y,Y,0,73000.0,648500.0,50070.0,593200.0,Unaccompanied,Working,Incomplete higher,Married,House / apartment,-23826,-3508,-9888,-213,0.2603,0.6443,0.591
100133,0,Cash loans,M,N,N,0,73000.0,676000.0,51580.0,616200.0,Family,Working,Secondary / secondary special,Civil marriage,House / apartment,-19695,-6401,-11849,-5213,0.7605,0.6944,0.2512
100134,0,Cash loans,F,N,Y,0,43000.0,724500.0,30630.0,670700.0,Unaccompanied,Working,Higher education,Married,Rented apartment,-7520,-7594,-3976,-6713,0.1922,0.0179,0.0336
100135,1,Cash loans,F,N,Y,0,43000.0,1070500.0,51630.0,968800.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-11540,-1784,-1398,-6362,0.4078,0.1062,0.2196
100136,0,Cash loans,F,N,Y,0,89000.0,494500.0,29210.0,475900.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-14301,-969,-5361,-6362,0.471,0.5712,0.6448
100137,0,Cash loans,M,N,Y,0,241000.0,503500.0,28830.0,494000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,-19592,-5223,-1401,-4108,0.4806,0.0161,0.8807
100138,0,Cash loans,F,Y,N,0,165000.0,133000.0,8730.0,130700.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-24071,-9205,-9900,-6566,0.4955,0.8644,0.3116
100139,0,Cash loans,M,N,Y,0,41000.0,1044500.0,81250.0,923500.0,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,-22203,-5975,-1412,-1818,0.2215,0.4703,0.8332
100140,1,Cash loans,F,Y,Y,0,312000.0,871000.0,38760.0,857400.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,-18523,-7312,-6430,-3494,0.495,0.2523,0.3812
100141,1,Cash loans,F,N,Y,0,163000.0,553500.0,32140.0,498800.0,Family,Working,Secondary / secondary special,Married,House / apartment,-13291,-6827,-3230,-485,0.4628,0.3802,0.2998
100142,0,Cash loans,F,N,N,0,511000.0,1071000.0,51080.0,960000.0,Unaccompanied,Working,Higher education,Married,House / apartment,-7859,-9922,-7521,-3015,0.2062,0.8097,0.4883
100143,0,Cash loans,F,N,Y,2,191000.0,827000.0,62660.0,793100.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,-9139,-642,-5849,-3723,0.9389,0.8816,0.4257
100144,0,Cash loans,M,Y,Y,0,54000.0,728000.0,57210.0,652100.0,Unaccompanied,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-9071,-2303,-10694,-3479,0.8236,0.1193,0.869
100145,0,Cash loans,M,Y,N,0,121000.0,789000.0,46670.0,676900.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,-14976,-3035,-6056,-6929,0.8443,0.7413,0.4502
100146,0,Cash loans,F,N,Y,1,182000.0,971000.0,42880.0,879800.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-17127,-851,-4722,-4214,0.6544,0.5535,0.2707
100147,0,Cash loans,F,N,Y,1,29000.0,1005500.0,71800.0,963500.0,Family,Working,Higher education,Married,With parents,-24200,-2211,-8109,-6414,0.1603,0.5604,0.802
100148,0,Cash loans,F,N,N,0,27000.0,465500.0,31600.0,418500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,-16712,-8712,-1264,-4027,0.544,0.7427,0.9488
100149,0,Cash loans,M,N,Y,1,46000.0,250000.0,13550.0,236100.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,-7960,-7376,-2259,-5007,0.7822,0.2195,0.6193
100150,0,Cash loans,M,Y,Y,0,68000.0,273000.0,20610.0,259100.0,Family,Working,Secondary / secondary special,Married,Municipal apartment,-7677,-9778,-362,-5216,0.0464,0.5092,0.2454
100151,0,Cash loans,F,N,Y,1,109000.0,975500.0,77100.0,936500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Widow,House / apartment,-18774,-5799,-10837,-4937,0.4761,0.3102,0.2345
100152,0,Cash loans,F,N,N,0,125000.0,1315000.0,81940.0,1294700.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,-7459,-646,-6276,-3118,0.3824,0.0988,0.0642
100153,0,Cash loans,M,N,Y,0,47000.0,641000.0,40150.0,586400.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,-23229,-5061,-9724,-663,0.2094,0.1088,0.0827
100154,0,Cash loans,F,N,N,0,193000.0,291500.0,15130.0,255100.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-11474,-2657,-6420,-1023,0.3656,0.1383,0.8701
100155,1,Cash loans,F,N,N,1,161000.0,1146000.0,72630.0,1028900.0,Unaccompanied,State servant,Higher education,Married,House / apartment,-9499,-1671,-5384,-6316,0.9345,0.588,0.1007
100156,0,Cash loans,F,N,Y,0,77000.0,1256500.0,72360.0,1149500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-20280,-6684,-6748,-4882,0.6898,0.1095,0.4653
100157,0,Cash loans,F,Y,N,0,27000.0,1326000.0,69070.0,1269100.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-17529,-8745,-9575,-4442,0.2916,0.5459,0.6662
100158,0,Cash loans,M,Y,Y,0,37000.0,928000.0,39610.0,790600.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,-17891,-2791,-7831,-236,0.579,0.563,0.8093
100159,0,Cash loans,M,N,Y,2,100000.0,1297500.0,65020.0,1164300.0,Unaccompanied,Working,Higher education,Widow,House / apartment,-20538,-7060,-666,-6686,0.2419,0.8597,0.171
100160,0,Cash loans,F,Y,N,1,50000.0,67500.0,3230.0,65300.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,-13576,-4874,-2812,-3284,0.5842,0.5988,0.4215
100161,0,Cash loans,F,N,N,0,96000.0,201000.0,12400.0,191100.0,Unaccompanied,Working,Lower secondary,Married,House / apartment,-15468,-159,-2475,-3343,0.8524,0.9365,0.2464
100162,0,Cash loans,F,N,Y,0,173000.0,179500.0,11500.0,172300.0,"Spouse, partner",Working,Incomplete higher,Married,House / apartment,-8165,-9709,-6973,-6550,0.5335,0.0391,0.2505
100163,0,Cash loans,F,N,Y,0,144000.0,1082000.0,69620.0,1051500.0,Unaccompanied,Working,Higher education,Single / not married,House / apartment,-16900,-6311,-3100,-2125,0.6993,0.6719,0.2956
100164,0,Cash loans,F,N,Y,0,64000.0,146000.0,8110.0,141300.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,-12215,-1438,-3401,-5672,0.4361,0.0349,0.5619
100165,0,Cash loans,F,N,Y,2,88000.0,767000.0,43600.0,730400.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-13541,-8758,-5015,-3217,0.5027,0.6956,0.0256
100166,0,Revolving loans,F,N,Y,0,168000.0,733000.0,53780.0,671400.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,-23453,-7101,-11297,-1955,0.6634,0.3727,0.3942
100167,0,Cash loans,F,N,Y,0,321000.0,497000.0,29350.0,495800.0,Unaccompanied,Working,Higher education,Separated,House / apartment,-14435,-8048,-2551,-6155,0.7737,0.5846,0.1856
100168,0,Cash loans,F,Y,Y,0,235000.0,1311500.0,104280.0,1226700.0,Family,Working,Higher education,Married,Municipal apartment,-23497,-2571,-2151,-228,0.6299,0.301,0.9191
100169,0,Cash loans,F,N,Y,0,146000.0,293000.0,16870.0,258000.0,Unaccompanied,Working,Incomplete higher,Married,House / apartment,-11347,-9011,-6637,-4938,0.9288,0.1596,0.5578
100170,0,Cash loans,F,N,Y,0,92000.0,558000.0,36820.0,498800.0,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,-23815,-9527,-387,-5060,0.7806,0.6901,0.826
100171,0,Cash loans,F,N,N,0,93000.0,1171500.0,49220.0,1117700.0,Children,Working,Secondary / secondary special,Married,House / apartment,-10979,-8854,-5864,-3412,0.7405,0.8603,0.1939
100172,0,Cash loans,M,N,N,0,342000.0,89500.0,5920.0,88500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-20227,-9274,-3161,-6815,0.8044,0.1826,0.7714
100173,0,Cash loans,F,N,Y,0,31000.0,1024000.0,75830.0,897900.0,Unaccompanied,Working,Secondary / secondary special,Married,Municipal apartment,-8821,-4620,-2380,-2886,0.2743,0.8755,0.3999
100174,0,Cash loans,F,Y,Y,0,688000.0,1233000.0,95800.0,1063300.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,Rented apartment,-24124,-8201,-8568,-4259,0.4161,0.1418,0.177
100175,0,Cash loans,M,N,Y,0,189000.0,1401500.0,111970.0,1376600.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,-17233,-1830,-4335,-5799,0.5406,0.7015,0.7256
100176,0,Cash loans,M,N,Y,0,196000.0,1320000.0,67700.0,1303200.0,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,-8503,-4439,-1280,-4477,0.4446,0.9119,0.7263
100177,0,Cash loans,F,N,Y,1,31000.0,509500.0,32110.0,454200.0,Family,Working,Secondary / secondary special,Single / not married,House / apartment,-22136,-7979,-743,-6874,0.8066,0.1485,0.9461
100178,0,Cash loans,M,N,N,0,165000.0,898000.0,52110.0,814100.0,Unaccompanied,Working,Higher education,Married,House / apartment,-19610,-8137,-7356,-4677,0.0354,0.419,0.7441
100179,1,Cash loans,F,N,Y,0,124000.0,157500.0,9850.0,149500.0,Unaccompanied,Pensioner,Higher education,Married,House / apartment,-14075,-7900,-3486,-5541,0.2066,0.3272,0.1466
100180,0,Cash loans,F,N,Y,1,42000.0,420000.0,19450.0,377800.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,-23253,-3147,-8023,-2819,0.8388,0.3752,0.3132
100181,0,Cash loans,F,N,Y,0,74000.0,182000.0,13510.0,178600.0,"Spouse, partner",State servant,Secondary / secondary special,Married,House / apartment,-16695,-9649,-1068,-2989,0.0656,0.718,0.4346
100182,0,Cash loans,M,N,Y,0,357000.0,503500.0,38460.0,436100.0,Unaccompanied,Working,Secondary / secondary special,Married,With parents,-11570,-5325,-9200,-1086,0.2234,0.6315,0.1291
100183,1,Cash loans,M,N,Y,0,145000.0,1318500.0,76460.0,1128200.0,Family,Working,Secondary / secondary special,Single / not married,With parents,-15689,-1885,-6971,-1993,0.3402,0.9206,0.7508
100184,0,Cash loans,F,Y,N,0,105000.0,550000.0,28170.0,484700.0,"Spouse, partner",Commercial associate,Secondary / secondary special,Married,House / apartment,-19017,-2062,-7526,-4341,0.7157,0.1844,0.5051
100185,0,Cash loans,F,N,Y,0,36000.0,862500.0,39360.0,770100.0,Unaccompanied,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-11494,-7346,-8534,-3045,0.5366,0.5207,0.8978
100186,0,Revolving loans,F,Y,Y,0,213000.0,675500.0,45500.0,585600.0,Unaccompanied,Working,Lower secondary,Married,House / apartment,-8044,-9480,-11475,-6193,0.9073,0.4322,0.5639
100187,0,Cash loans,F,Y,Y,1,207000.0,712500.0,37400.0,612600.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-24136,-6065,-630,-3305,0.2242,0.8737,0.5015
100188,0,Cash loans,F,N,N,1,168000.0,1455500.0,111170.0,1402100.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-10562,-2778,-297,-1992,0.8298,0.02,0.0771
100189,0,Cash loans,M,N,Y,0,132000.0,476000.0,31820.0,416300.0,Unaccompanied,Pensioner,Higher education,Civil marriage,House / apartment,-18513,-6205,-8148,-3599,0.2759,0.9398,0.1504
100190,0,Cash loans,M,N,Y,0,110000.0,958000.0,63060.0,945600.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,-7798,-5407,-8889,-6067,0.2408,0.461,0.8086
100191,0,Cash loans,M,Y,N,0,160000.0,656000.0,40920.0,593800.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,-19179,-3223,-5316,-3587,0.4785,0.598,0.9412
100192,0,Revolving loans,M,N,Y,0,65000.0,134000.0,5610.0,127400.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,-23824,-3243,-1505,-1305,0.0769,0.3484,0.4003
100193,0,Cash loans,F,Y,Y,0,450000.0,757000.0,58500.0,669000.0,Unaccompanied,Working,Secondary / secondary special,Separated,Rented apartment,-18312,-2900,-10952,-6812,0.3712,0.8114,0.7715
100194,0,Cash loans,M,Y,Y,1,158000.0,1228500.0,80000.0,1088500.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,-24359,-423,-2825,-6363,0.3443,0.5383,0.5999
100195,0,Cash loans,F,Y,Y,0,81000.0,188500.0,15040.0,176500.0,Unaccompanied,Working,Incomplete higher,Married,House / apartment,-10805,-2302,-8570,-5467,0.1605,0.633,0.9115
100196,0,Cash loans,F,N,Y,2,115000.0,146500.0,9010.0,136800.0,Family,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-10902,-6302,-10987,-4459,0.8191,0.62,0.2338
100197,0,Cash loans,F,N,Y,1,271000.0,268500.0,18370.0,259200.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-16409,-7542,-8897,-5087,0.3727,0.3521,0.5221
100198,0,Cash loans,F,Y,Y,1,51000.0,1157000.0,48880.0,1115000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-17314,-1894,-2414,-919,0.933,0.0814,0.3943
100199,0,Cash loans,F,N,Y,0,77000.0,1098500.0,71700.0,1044200.0,Unaccompanied,Commercial associate,Secondary / secondary special,Separated,House / apartment,-18095,-2442,-5656,-6706,0.8557,0.7692,0.5192
100200,0,Cash loans,F,N,Y,0,196000.0,867000.0,61200.0,795400.0,"Spouse, partner",Working,Incomplete higher,Married,House / apartment,-18920,-3145,-8962,-41,0.1931,0.2823,0.2627
100201,0,Revolving loans,M,Y,Y,0,82000.0,726500.0,51680.0,714600.0,Unaccompanied,Working,Higher education,Married,House / apartment,-13276,-1407,-9286,-6566,0.4848,0.808,0.4779
100202,0,Cash loans,F,N,Y,0,261000.0,1337500.0,94700.0,1261800.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-20584,-1555,-5147,-6278,0.5757,0.5821,0.5973
100203,0,Cash loans,F,Y,N,0,46000.0,1160500.0,56920.0,1158800.0,Unaccompanied,Working,Lower secondary,Single / not married,House / apartment,-14328,-9254,-11656,-6929,0.7798,0.3425,0.0863
100204,0,Cash loans,M,N,Y,0,241000.0,1226500.0,96910.0,1193300.0,Unaccompanied,Pensioner,Higher education,Married,House / apartment,-11018,-5491,-11786,-1282,0.8425,0.5686,0.7084
100205,0,Cash loans,F,N,Y,0,36000.0,1228500.0,98040.0,1052400.0,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,-20554,-2639,-4444,-5310,0.5966,0.6168,0.6741
100206,0,Revolving loans,F,Y,Y,0,27000.0,980000.0,42160.0,880100.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-14388,-3718,-7547,-6891,0.043,0.6743,0.8376
100207,0,Cash loans,F,N,Y,1,368000.0,711500.0,55110.0,665800.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-8924,-2478,-9423,-3565,0.4624,0.783,0.4103
100208,0,Cash loans,F,N,Y,0,156000.0,1303000.0,67210.0,1248600.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,-9106,-9166,-1446,-6109,0.8417,0.1602,0.068
100209,0,Cash loans,F,N,Y,0,90000.0,1392500.0,94090.0,1298600.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,-15845,-2305,-2402,-2120,0.6812,0.8975,0.4438
100210,0,Revolving loans,F,N,Y,0,65000.0,79500.0,4260.0,76900.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,Rented apartment,-10233,-1239,-5642,-3145,0.8279,0.3962,0.1394
100211,0,Cash loans,F,N,Y,2,169000.0,120000.0,9450.0,107100.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,-8240,-3691,-1826,-2682,0.6436,0.8188,0.6186
100212,0,Cash loans,F,N,N,0,132000.0,1440000.0,63450.0,1263700.0,Unaccompanied,Working,Higher education,Married,House / apartment,-15087,-4814,-7918,-5701,0.0514,0.2173,0.0543
100213,0,Cash loans,F,N,Y,0,742000.0,448500.0,26870.0,384900.0,Unaccompanied,Working,Higher education,Married,House / apartment,-11245,-4814,-3847,-4496,0.9199,0.0373,0.3616
100214,0,Revolving loans,F,N,Y,0,638000.0,1316000.0,75170.0,1231800.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,-15721,-9837,-1092,-3150,0.8729,0.5489,0.0879
100215,0,Cash loans,F,Y,Y,2,176000.0,610500.0,32380.0,582000.0,Family,Pensioner,Higher education,Civil marriage,House / apartment,-18974,-4767,-4677,-5367,0.129,0.3152,0.0132
100216,0,Cash loans,M,Y,Y,1,113000.0,218500.0,14380.0,196400.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,-21697,-8557,-1720,-5306,0.1159,0.9354,0.9129
100217,0,Cash loans,F,N,Y,0,126000.0,162000.0,7330.0,152600.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-15038,-8393,-882,-3724,0.5167,0.1082,0.9464
100218,0,Cash loans,F,N,Y,0,197000.0,272500.0,18710.0,233800.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,-23921,-7954,-123,-1833,0.7216,0.0545,0.5322
100219,0,Cash loans,M,N,Y,0,41000.0,408500.0,32360.0,353300.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,-11072,-7258,-3490,-5878,0.3692,0.0523,0.2346
100220,0,Cash loans,F,N,N,0,85000.0,756000.0,54570.0,722200.0,"Spouse, partner",State servant,Higher education,Single / not married,House / apartment,-19665,-4073,-11786,-2517,0.1382,0.2139,0.8664
100221,0,Cash loans,F,Y,N,0,37000.0,1065500.0,79270.0,964500.0,Unaccompanied,Working,Higher education,Single / not married,House / apartment,-18098,-9826,-5797,-6722,0.4899,0.5544,0.8777
100222,0,Cash loans,F,Y,Y,1,36000.0,1480000.0,80490.0,1407000.0,Family,Commercial associate,Higher education,Married,House / apartment,-14387,-2369,-602,-6599,0.3273,0.4852,0.8132
100223,0,Cash loans,M,N,Y,2,58000.0,687500.0,36430.0,670100.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,-23075,-2583,-3831,-3836,0.3407,0.3391,0.5217
100224,0,Cash loans,M,N,N,0,125000.0,799000.0,48480.0,781300.0,Family,Commercial associate,Higher education,Single / not married,House / apartment,-9284,-1313,-5460,-5009,0.6163,0.0935,0.0802
100225,0,Cash loans,F,N,Y,0,255000.0,804000.0,33630.0,704200.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-18587,-4835,-8496,-3862,0.8425,0.2297,0.0931
100226,0,Cash loans,M,N,Y,0,125000.0,830000.0,64590.0,766000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,-8352,-4529,-6946,-128,0.5351,0.1831,0.8528
100227,1,Cash loans,F,N,Y,1,86000.0,798500.0,36530.0,766600.0,Unaccompanied,Pensioner,Secondary / secondary special,Separated,House / apartment,-12554,-9198,-3228,-4474,0.6563,0.7109,0.8333
100228,0,Cash loans,F,Y,Y,1,38000.0,58000.0,4410.0,56000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,-7650,-9873,-11351,-3186,0.6304,0.7431,0.4183
100229,0,Cash loans,F,Y,Y,0,145000.0,47500.0,2060.0,46000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-8212,-9896,-9443,-1345,0.5281,0.7404,0.3185
100230,0,Cash loans,F,N,Y,0,72000.0,187000.0,13630.0,165400.0,Children,Working,Secondary / secondary special,Married,House / apartment,-11745,-6095,-9128,-2436,0.3021,0.9209,0.6155
100231,0,Cash loans,M,N,Y,0,168000.0,193000.0,8890.0,169600.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,-18015,-669,-6508,-2833,0.3651,0.8412,0.7686
100232,0,Cash loans,F,Y,Y,0,592000.0,1070500.0,44450.0,1004700.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-7591,-8195,-11909,-4559,0.3068,0.4779,0.6978
100233,0,Revolving loans,F,N,N,1,43000.0,343000.0,23590.0,329700.0,Family,Working,Secondary / secondary special,Civil marriage,House / apartment,-23078,-1645,-2313,-5748,0.8724,0.4,0.5887
100234,0,Cash loans,M,N,Y,0,61000.0,1347000.0,68980.0,1209400.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,-22523,-1008,-10323,-4642,0.787,0.8708,0.2276
100235,0,Cash loans,F,N,Y,1,121000.0,1396000.0,95740.0,1208500.0,Unaccompanied,Working,Secondary / secondary special,Widow,House / apartment,-7767,-4562,-11475,-4504,0.5546,0.5846,0.2568
100236,0,Cash loans,F,Y,Y,0,544000.0,1465000.0,91130.0,1402800.0,Unaccompanied,Commercial associate,Incomplete higher,Civil marriage,House / apartment,-10577,-4183,-3289,-4713,0.8675,0.2867,0.6906
100237,0,Cash loans,F,N,N,1,247000.0,1411500.0,62600.0,1263200.0,Unaccompanied,Pensioner,Higher education,Married,Rented apartment,-21941,-3440,-6996,-4856,0.8432,0.5406,0.7645
